,bodyType,color,fuelType,modelDate,numberOfDoors,productionDate,vehicleTransmission,engineDisplacement,enginePower,mileage,Привод,Руль,Владельцы,ПТС,price
132,хэтчбек 5 дв.,серебристый,бензин,2000,5,2000,механическая,1.5 LTR,90 N12,220000,передний,Левый,3 или более,Дубликат,168000
133,седан,белый,бензин,2012,4,2015,автоматическая,1.6 LTR,102 N12,79000,передний,Левый,1владелец,Оригинал,510000
134,седан,золотистый,бензин,2002,4,2004,механическая,1.5 LTR,98 N12,196000,передний,Левый,3 или более,Оригинал,210000
135,седан,чёрный,бензин,2012,4,2013,автоматическая,1.6 LTR,102 N12,129934,передний,Левый,2владельца,Оригинал,450000
136,седан,чёрный,бензин,2000,4,2000,механическая,1.5 LTR,90 N12,279000,передний,Левый,3 или более,Дубликат,210000
137,седан,синий,бензин,2012,4,2015,автоматическая,1.6 LTR,102 N12,104625,передний,Левый,2владельца,Оригинал,470000
138,седан,белый,бензин,2012,4,2015,автоматическая,1.6 LTR,102 N12,259999,передний,Левый,3 или более,Оригинал,415000
139,седан,серебристый,бензин,2012,4,2015,автоматическая,1.6 LTR,102 N12,125000,передний,Левый,3 или более,Оригинал,420000
140,седан,белый,бензин,2012,4,2017,автоматическая,1.6 LTR,102 N12,101880,передний,Левый,2владельца,Оригинал,460000
141,седан,серый,бензин,2002,4,2005,механическая,1.5 LTR,98 N12,195000,передний,Левый,3 или более,Оригинал,255000
142,седан,белый,бензин,2012,4,2014,механическая,1.6 LTR,102 N12,128000,передний,Левый,1владелец,Оригинал,450000
143,седан,белый,бензин,2012,4,2014,автоматическая,1.6 LTR,102 N12,79000,передний,Левый,2владельца,Оригинал,475000
144,седан,чёрный,бензин,2002,4,2003,механическая,1.5 LTR,98 N12,183000,передний,Левый,3 или более,Оригинал,230000
145,седан,жёлтый,бензин,2012,4,2016,механическая,1.6 LTR,102 N12,275000,передний,Левый,1владелец,Оригинал,350000
146,седан,синий,бензин,2012,4,2014,автоматическая,1.6 LTR,102 N12,165000,передний,Левый,3 или более,Оригинал,330000
147,седан,серебристый,бензин,2012,4,2016,механическая,1.6 LTR,102 N12,240877,передний,Левый,3 или более,Оригинал,370000
148,седан,белый,бензин,2012,4,2016,автоматическая,1.6 LTR,102 N12,130000,передний,Левый,2владельца,Оригинал,480000
149,седан,белый,бензин,2012,4,2017,автоматическая,1.6 LTR,102 N12,127000,передний,Левый,2владельца,Оригинал,500000
150,седан,бежевый,бензин,2012,4,2015,автоматическая,1.6 LTR,102 N12,92000,передний,Левый,1владелец,Оригинал,505000
151,седан,белый,бензин,2012,4,2014,механическая,1.6 LTR,102 N12,300000,передний,Левый,2владельца,Оригинал,325000
152,седан,жёлтый,бензин,2012,4,2015,автоматическая,1.6 LTR,102 N12,271666,передний,Левый,2владельца,Оригинал,305000
153,седан,белый,бензин,2012,4,2017,механическая,1.6 LTR,102 N12,175000,передний,Левый,1владелец,Оригинал,520000
154,седан,белый,бензин,2012,4,2013,автоматическая,1.6 LTR,102 N12,122000,передний,Левый,2владельца,Оригинал,410000
155,седан,жёлтый,бензин,2012,4,2014,механическая,1.6 LTR,102 N12,235000,передний,Левый,1владелец,Оригинал,400000
156,седан,чёрный,бензин,2012,4,2015,автоматическая,1.6 LTR,102 N12,170000,передний,Левый,2владельца,Оригинал,480000
157,седан,жёлтый,бензин,2012,4,2014,механическая,1.6 LTR,102 N12,265000,передний,Левый,3 или более,Оригинал,299000
158,седан,белый,бензин,2012,4,2017,механическая,1.6 LTR,102 N12,93350,передний,Левый,1владелец,Оригинал,475000
159,седан,белый,бензин,2012,4,2015,автоматическая,1.6 LTR,102 N12,142368,передний,Левый,2владельца,Оригинал,470000
160,седан,чёрный,бензин,2012,4,2014,механическая,1.6 LTR,102 N12,63649,передний,Левый,1владелец,Оригинал,575000
161,седан,чёрный,бензин,2012,4,2017,механическая,1.6 LTR,102 N12,72089,передний,Левый,1владелец,Оригинал,625000
162,седан,серый,бензин,2012,4,2013,механическая,1.6 LTR,102 N12,99157,передний,Левый,1владелец,Оригинал,419000
163,седан,синий,бензин,2012,4,2015,механическая,1.6 LTR,102 N12,111213,передний,Левый,2владельца,Оригинал,469000
164,седан,белый,бензин,2012,4,2018,механическая,1.6 LTR,102 N12,64849,передний,Левый,1владелец,Оригинал,645000
165,седан,красный,бензин,1995,4,1997,механическая,1.4 LTR,75 N12,270000,передний,Левый,3 или более,Дубликат,117000
166,седан,серый,бензин,2002,4,2004,механическая,1.5 LTR,98 N12,160905,передний,Левый,3 или более,Дубликат,195000
167,седан,синий,бензин,2012,4,2016,механическая,1.6 LTR,102 N12,125000,передний,Левый,1владелец,Оригинал,487000
168,хэтчбек 3 дв.,белый,бензин,1995,3,1998,механическая,1.4 LTR,75 N12,250404,передний,Левый,3 или более,Оригинал,85000
169,седан,бежевый,бензин,2012,4,2013,механическая,1.6 LTR,102 N12,237810,передний,Левый,1владелец,Оригинал,330000
170,хэтчбек 5 дв.,серебристый,бензин,2002,5,2003,механическая,1.5 LTR,98 N12,270000,передний,Левый,3 или более,Дубликат,170000
171,седан,бежевый,бензин,2012,4,2014,механическая,1.6 LTR,102 N12,59000,передний,Левый,1владелец,Оригинал,520000
172,седан,чёрный,бензин,2002,4,2004,механическая,1.8 LTR,116 N12,280000,передний,Левый,3 или более,Оригинал,210000
173,седан,белый,бензин,2012,4,2015,автоматическая,1.6 LTR,102 N12,210000,передний,Левый,3 или более,Оригинал,330000
174,седан,серебристый,бензин,2002,4,2006,механическая,1.5 LTR,98 N12,244895,передний,Левый,2владельца,Оригинал,185000
175,седан,зелёный,бензин,2002,4,2003,механическая,1.5 LTR,98 N12,353000,передний,Левый,3 или более,Дубликат,190000
176,седан,синий,бензин,2012,4,2014,автоматическая,1.6 LTR,102 N12,140709,передний,Левый,1владелец,Оригинал,535000
177,седан,белый,бензин,2012,4,2015,механическая,1.6 LTR,102 N12,63313,передний,Левый,1владелец,Оригинал,595000
178,седан,синий,бензин,2012,4,2016,механическая,1.6 LTR,102 N12,41000,передний,Левый,2владельца,Оригинал,690000
179,седан,чёрный,бензин,2002,4,2004,автоматическая,1.8 LTR,116 N12,225000,передний,Левый,3 или более,Дубликат,149000
180,седан,чёрный,бензин,2002,4,2004,механическая,1.5 LTR,98 N12,80000,передний,Левый,3 или более,Оригинал,175000
181,седан,бежевый,бензин,2002,4,2005,механическая,1.5 LTR,98 N12,282000,передний,Левый,3 или более,Оригинал,139000
182,седан,серебристый,бензин,2002,4,2004,автоматическая,1.8 LTR,116 N12,240000,передний,Левый,3 или более,Оригинал,200000
183,седан,белый,бензин,2012,4,2015,механическая,1.6 LTR,102 N12,190500,передний,Левый,1владелец,Оригинал,300000
184,седан,серебристый,бензин,2002,4,2005,механическая,1.8 LTR,116 N12,6000,передний,Левый,2владельца,Оригинал,180000
185,седан,бежевый,бензин,2002,4,2005,автоматическая,1.8 LTR,116 N12,250000,передний,Левый,3 или более,Оригинал,215000
186,седан,чёрный,бензин,2012,4,2016,механическая,1.6 LTR,102 N12,41755,передний,Левый,1владелец,Оригинал,460000
187,хэтчбек 5 дв.,серебристый,бензин,2000,5,2001,механическая,1.5 LTR,90 N12,201000,передний,Левый,3 или более,Оригинал,110000
188,седан,белый,бензин,2012,4,2018,механическая,1.6 LTR,102 N12,23000,передний,Левый,1владелец,Оригинал,560000
189,седан,золотистый,бензин,2002,4,2004,механическая,1.8 LTR,116 N12,85000,передний,Левый,3 или более,Оригинал,290000
190,седан,бежевый,бензин,2002,4,2005,механическая,1.5 LTR,98 N12,179000,передний,Левый,2владельца,Оригинал,200000
191,седан,серый,бензин,2012,4,2015,механическая,1.6 LTR,102 N12,92000,передний,Левый,1владелец,Оригинал,400000
192,хэтчбек 5 дв.,бежевый,бензин,2002,5,2006,механическая,1.5 LTR,98 N12,127800,передний,Левый,3 или более,Оригинал,310000
